1;sap.ino.config.COMPANY;0
2;sap.ino.config.COST_CENTER;0
3;sap.ino.config.OFFICE;0
4;sap.ino.config.PHONE;0
5;sap.ino.config.MOBILE;0
6;sap.ino.config.EMAIL;0
7;sap.ino.config.STREET;0
8;sap.ino.config.ZIP_CODE;0
9;sap.ino.config.CITY;0
10;sap.ino.config.COUNTRY;0
11;sap.ino.config.ORGANIZATION;0
