IDEA_TITLE_IMAGE;image/
IDEA_TITLE_IMAGE;video/
CAMPAIGN_DETAIL_IMG;image/
IDENTITY_IMAGE;image/
CAMPAIGN_BACKGROUND_IMG;image/
FRONTOFFICE_BACKGROUND_IMG;image/
FRONTOFFICE_LOGO_IMG;image/
MOBILE_SMALL_BACKGROUND_IMG;image/
CAMPAIGN_MOBILE_SMALL_BACKGROUND_IMG;image/
LOGO_IMG;image/
BACKGROUND_IMG;image/
SMALL_BACKGROUND_IMG;image/
CAMPAIGN_LIST_IMG;image/
